T Mr MFe
297	50.92865	-140.82752
298	50.66413	-140.56374
299	50.40109	-140.29996
300	50.13954	-140.03581
301	49.87947	-139.77128
302	49.62125	-139.50639
303	49.36452	-139.24112
304	49.10927	-138.97586
305	48.85551	-138.71059
306	48.60323	-138.44459
307	48.3528	-138.17858
308	48.10349	-137.9122
309	47.85566	-137.64545
310	47.60932	-137.37833
311	47.36446	-137.11121
312	47.12108	-136.84372
313	46.87919	-136.57586
314	46.63878	-136.308
315	46.39949	-136.03976
316	46.16168	-135.77116
317	45.92498	-135.50219
318	45.69013	-135.23321
319	45.4564	-134.96349
320	45.22379	-134.69415
321	44.99265	-134.42406
322	44.76301	-134.1536
323	44.53447	-133.88314
324	44.30742	-133.61231
325	44.08111	-133.34111
326	43.85665	-133.06991
327	43.63331	-132.79797
328	43.41108	-132.52602
329	43.18997	-132.25371
330	42.97033	-131.98102
331	42.75144	-131.70834
332	42.53404	-131.43528
333	42.31812	-131.16149
334	42.10294	-130.88806
335	41.88924	-130.61389
336	41.67629	-130.33935
337	41.46482	-130.06481
338	41.25446	-129.7899
339	41.04521	-129.51425
340	40.83671	-129.23896
341	40.62969	-128.96294
342	40.42379	-128.68654
343	40.21863	-128.41015
344	40.01495	-128.13301
345	39.81201	-127.85588
346	39.61019	-127.57837
347	39.40948	-127.30049
348	39.20988	-127.02224
349	39.01102	-126.74399
350	38.81365	-126.465
351	38.61702	-126.18563
352	38.42113	-125.90627
353	38.22673	-125.62654
354	38.03307	-125.34606
355	37.84015	-125.06558
356	37.64834	-124.78474
357	37.45764	-124.50352
358	37.26769	-124.22193
359	37.07885	-123.93997
360	36.89076	-123.65764
361	36.70377	-123.37494
362	36.51753	-123.09186
363	36.3324	-122.80842
364	36.14801	-122.52461
365	35.96474	-122.24042
366	35.78221	-121.95586
367	35.60042	-121.67093
368	35.41937	-121.38564
369	35.23944	-121.09959
370	35.06024	-120.81355
371	34.88216	-120.52714
372	34.70482	-120.24036
373	34.52786	-119.95283
374	34.35237	-119.66531
375	34.17726	-119.37704
376	34.00289	-119.0884
377	33.82964	-118.79977
378	33.65712	-118.51039
379	33.48535	-118.22063
380	33.31432	-117.93014
381	33.14403	-117.63965
382	32.97448	-117.34841
383	32.80568	-117.05681
384	32.63761	-116.76483
385	32.47029	-116.47248
386	32.30371	-116.17939
387	32.13788	-115.8863
388	31.97278	-115.59247
389	31.80843	-115.2979
390	31.64482	-115.00332
391	31.48195	-114.70801
392	31.31945	-114.41232
393	31.15806	-114.11626
394	30.99705	-113.81946
395	30.83678	-113.52229
396	30.67725	-113.22438
397	30.51846	-112.92609
398	30.36041	-112.62744
399	30.20274	-112.32804
400	30.04581	-112.02827
401	29.88962	-111.72813
402	29.7338	-111.42725
403	29.57872	-111.12563
404	29.42438	-110.82364
405	29.27042	-110.52127
406	29.11756	-110.21816
407	28.96471	-109.91469
408	28.81297	-109.6101
409	28.66123	-109.3055
410	28.51061	-109.00017
411	28.36035	-108.6941
412	28.21084	-108.38765
413	28.0617	-108.08046
414	27.91293	-107.77253
415	27.76527	-107.46386
416	27.61761	-107.15482
