 x L1 L2 Lsum
148 148 5.477003765034233 51.78209351814844 57.259097283182676
149 149 5.34510346778918 47.55380322486999 52.89890669265917
150 150 5.217902876546566 43.78219029108992 49.000093167636486
151 151 5.0951817241220505 40.41012948886509 45.50531121298714
152 152 4.976732476455661 37.38791319577036 42.36464567222602
153 153 4.862359460897108 34.67242760118324 39.53478706208035
154 154 4.751878063214863 32.226339104611405 36.978217167826266
155 155 4.645113987216079 30.017335040779972 34.662449027996054
156 156 4.541902571468425 28.017438587648808 32.55934115911723
157 157 4.442088158153439 26.202403660006212 30.64449181815965
158 158 4.345523509561683 24.551187851516513 28.896711361078196
159 159 4.252069268169746 23.045497565864345 27.29756683403409
160 160 4.16159345662365 21.66939780591926 25.83099126254291
161 161 4.073971014297805 20.40897869968478 24.482949713982585
162 162 3.9890833674077504 19.25207114345812 23.241154510865872
163 163 3.906818029932502 18.188004583886833 22.094822613819336
164 164 3.827068232851932 17.207400736319347 21.03446896917128
165 165 3.7497325794292435 16.301997831853598 20.05173041128284
166 166 3.67471472447102 15.464500738913342 19.13921546338436
167 167 3.6019230756799425 14.688452988284249 18.290376063964192
168 168 3.5312705153801165 13.968127333096259 17.499397848476377
169 169 3.462674141043964 13.298431997272804 16.76110613831677
170 170 3.396055023184499 12.674830212791479 16.07088523597598
171 171 3.3313379792988767 12.093271025404958 15.424609004703834
172 172 3.2684513626598233 11.550129668653357 14.81858103131318
173 173 3.2073268648519933 11.042156075269403 14.249482940121396
174 174 3.1478993310415055 10.566430320996004 13.71432965203751
175 175 3.0901065870498763 10.120323985128431 13.210430572178307
176 176 3.03388927737896 9.701466570607224 12.735355847986185
177 177 2.979190713402277 9.307716259230121 12.286906972632398
178 178 2.925956731000678 8.937134388764308 11.863091119764986
179 179 2.8741355569774525 8.587963131992137 11.46209868896959
180 180 2.8236776836401245 8.258605936000901 11.082283619641025
181 181 2.774535750983833 7.947610345820156 10.72214609680399
182 182 2.7266644359547563 7.653652891891288 10.380317327846043
183 183 2.680020348311937 7.3755257675451755 10.055546115857112
184 184 2.6345619326423533 7.112125062095303 9.746686994737656
185 185 2.5902493761175793 6.862440348512672 9.452689724630252
186 186 2.547044521611056 6.625545452921913 9.172589974532968
187 187 2.504910785823187 6.400590257164689 8.905501042987876
188 188 2.4638130820873574 6.186793406098857 8.650606488186215
189 189 2.4237177475537557 5.983435808707716 8.407153556261472
190 190 2.3845924744697773 5.78985483695676 8.174447311426537
191 191 2.3464062452959267 5.605439139050917 7.951845384346844
192 192 2.3091292714146947 5.429623994644128 7.738753266058823
193 193 2.272732935206985 5.261887148912263 7.534620084119248
194 194 2.237189735286446 5.101745070452119 7.338934805738565
195 195 2.2024732346966203 4.9487495849089855 7.151222819605605
196 196 2.1685580118892624 4.80248484222728 6.971042854116542
197 197 2.135419614314609 4.662564580601814 6.797984194916424
198 198 2.1030345144658686 4.528629654698369 6.631664169164237
199 199 2.0713800682308157 4.400345799610568 6.471725867841384
200 200 2.0404344754132406 4.277401605409563 6.317836080822803
201 201 2.010176742296088 4.159506680095179 6.169683422391267
202 202 1.9805866461265789 4.04638998133244 6.026976627459018
203 203 1.9516447014114546 3.9377982996077856 5.88944300101924
204 204 1.923332127917724 3.833494877408644 5.756827005326368
205 205 1.8956308202810612 3.733258150756431 5.628888971037492
206 206 1.8685233191302675 3.636880600938483 5.50540392006875
207 207 1.8419927836420285 3.544167705616961 5.386160489258989
208 208 1.8160229654456164 3.4549369796660017 5.270959945111618
209 209 1.7905981838022327 3.3690170971230002 5.159615280925233
210 210 1.765703301988371 3.2862470865534794 5.051950388541851
211 211 1.7413237048169468 3.2064755929368873 4.947799297753834
212 212 1.7174452772340199 3.1295601998960225 4.847005477130042
213 213 1.6940543839327242 3.055366806727118 4.749421190659842
214 214 1.6711378499295555 2.9837690552507645 4.6549069051803205
215 215 1.6486829420514775 2.914647802004552 4.56333074405603
216 216 1.6266773512853894 2.847890631743934 4.474567983029323
217 217 1.605109175944368 2.7833914086150457 4.388500584559414
218 218 1.5839669056078025 2.7210498617176215 4.305016767325424
219 219 1.5632394057950438 2.6607712020928047 4.224010607887848
220 220 1.5429159033345554 2.6024657684538686 4.145381671788424
221 221 1.5229859723927355 2.5460486992315103 4.069034671624246
222 222 1.5034395211286649 2.491439628732734 3.994879149861399
223 223 1.4842667789429458 2.4385624054164334 3.9228291843593794
224 224 1.4654582842906143 2.387344830472121 3.852803114762735
225 225 1.4470048730298013 2.3377184150531845 3.7847232880829855
226 226 1.4288976672794098 2.2896181546645233 3.7185158219439334
227 227 1.4111280647605584 2.2429823193382776 3.654110384098836
228 228 1.393687728597952 2.1977522583520903 3.5914399869500424
229 229 1.376568577558647 2.1538722183534267 3.5304407959120736
230 230 1.3597627767069067 2.111289173852034 3.4710519505589406
231 231 1.343262728455018 2.0699526691318617 3.41321539758688
232 232 1.3270610639910132 2.0298146707145657 3.3568757347055787
233 233 1.3111506350652724 1.9908294295799385 3.301980064645211
234 234 1.2955245061189482 1.9529533524151383 3.2484778585340868
235 235 1.2801759467380571 1.9161448812249073 3.1963208279629645
236 236 1.265098424417932 1.880364380689882 3.145462805107814
237 237 1.250285597623545 1.845574032710016 3.0958596303335613
238 238 1.2357313091319555 1.8117377376155974 3.047469046747553
239 239 1.2214295796438586 1.7788210215697873 3.000250601213646
240 240 1.2073746016518785 1.746790949724389 2.9541655513762675
241 241 1.1935607335538863 1.7156160447250586 2.909176778278945
242 242 1.1799824940002224 1.6852662101936844 2.865248704193907
243 243 1.1666345564642635 1.6557126588444715 2.822347215308735
244 244 1.1535117440263098 1.6269278449166376 2.780439588942947
245 245 1.1406090243612743 1.598885400630765 2.7394944249920394
246 246 1.1279215049211222 1.5715600763979674 2.6994815813190893
247 247 1.1154444283034683 1.5449276845313304 2.660372112834799
248 248 1.1031731677981587 1.518965046227683 2.6221382140258416
249 249 1.0911032231040623 1.4936499416048683 2.5847531647089306
250 250 1.0792302162086846 1.4689610625953788 2.5481912788040635
251 251 1.0675498874235698 1.4448779685116755 2.512427855935245
252 252 1.0560580915687923 1.4213810441118069 2.477439135680599
253 253 1.0447507943001784 1.3984514600061773 2.443202254306356
254 254 1.03362406857318 1.3760711352575994 2.409695203830779
255 255 1.022674091237626 1.3542227020371727 2.3768967932747986
256 256 1.0118971397578498 1.3328894722081128 2.3447866119659624
257 257 1.0012895890529403 1.3120554057185243 2.3133449947714646
258 258 0.9908479084521217 1.291705080692296 2.282552989144418
259 259 0.9805686587604935 1.2718236651148513 2.2523923238753447
260 260 0.9704484894305796 1.252396890017496 2.2228453794480756
261 261 0.9604841358353567 1.2334110240705694 2.193895159905926
262 262 0.9506724166386179 1.2148528495016055 2.1655252661402233
263 263 0.9410102312587247 1.1967096392602699 2.1377198705189944
264 264 0.9314945574219783 1.178969135356972 2.1104636927789504
265 265 0.922122448802007 1.1616195283068516 2.0837419771088586
266 266 0.912891032741737 1.144649437615248 2.057540470356985
267 267 0.9037975080546575 1.1280478932448932 2.0318454012995506
268 268 0.8948391429022444 1.1118043180088846 2.006643460911129
269 269 0.8860132727445442 1.0959085108370528 1.981921783581597
270 270 0.8773172983610492 1.0803506308666406 1.9576679292276897
271 271 0.8687486839391253 1.0651211823112932 1.9338698662504186
272 272 0.8603049552273689 1.0502110000652107 1.9105159552925797
273 273 0.8519836977513866 1.035611236001997 1.8875949337533835
274 274 0.8437825550895971 1.0213133459302088 1.865095901019806
275 275 0.8356992272067615 1.0073090771699411 1.8430083043767027
276 276 0.8277314688430416 0.9935904567169328 1.8213219255599744
277 277 0.8198770879564846 0.9801497799627052 1.8000268679191898
278 278 0.8121339442169173 0.9669795999411215 1.7791135441580388
279 279 0.8044999475493224 0.9540727170735205 1.758572664622843
280 280 0.7969730567248456 0.941422169386216 1.7383952261110616
281 281 0.7895512779976638 0.9290212231756981 1.718572501173362
282 282 0.7822326637860172 0.9168633640983016 1.6990960278843188
283 283 0.7750153113957766 0.9049422886624582 1.6799576000582348
284 284 0.7678973617849865 0.8932518961029098 1.6611492578878964
285 285 0.7608769983678879 0.8817862806174304 1.6426632789853182
286 286 0.7539524458569872 0.8705397239477234 1.6244921698047106
287 287 0.7471219691417914 0.8595066882871827 1.606628657428974
288 288 0.740383872202892 0.8486818094991896 1.5890656817020816
289 289 0.7337364970601294 0.8380598906305193 1.5717963876906489
290 290 0.7271782227536195 0.8276358957052923 1.554814118458912
291 291 0.7207074643564774 0.8174049437857059 1.5381124081421833
292 292 0.7143226720181136 0.8073623032865368 1.5216849753046504
293 293 0.7080223300370286 0.7975033865311111 1.5055257165681397
294 294 0.7018049559620689 0.7878237445371093 1.4896287004991784
295 295 0.6956690997211517 0.7783190620211952 1.473988161742347
296 296 0.689613342776504 0.7689851526120474 1.4585984953885514
297 297 0.6836362973054954 0.7598179542619322 1.4434542515674276
298 298 0.6777366054061861 0.7508135248474667 1.4285501302536527
299 299 0.6719129383267388 0.7419680379507249 1.4138809762774636
